run_id,instance,folder,approach,approach_name,time_budget,workers,runtime_sec,makespan,valid,status,error
alns_run1_w4,PSP1.SCH,sm_j10,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,4,28.2279,25,True,OK,
alns_run1_w4,PSP2.SCH,sm_j10,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,4,28.2744,45,True,OK,
alns_run1_w4,PSP3.SCH,sm_j10,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,4,28.5446,29,True,OK,
alns_run1_w4,PSP4.SCH,sm_j10,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,4,29.2767,32,True,OK,
alns_run1_w4,PSP5.SCH,sm_j10,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,4,29.2273,32,True,OK,
alns_run1_w4,PSP6.SCH,sm_j10,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,4,29.7291,28,True,OK,
alns_run1_w4,PSP7.SCH,sm_j10,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,4,28.7586,32,True,OK,
alns_run1_w4,PSP8.SCH,sm_j10,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,4,28.7612,35,True,OK,
alns_run1_w4,PSP9.SCH,sm_j10,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,4,28.6555,41,True,OK,
alns_run1_w4,PSP10.SCH,sm_j10,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,4,28.7081,28,True,OK,
alns_run1_w4,PSP11.SCH,sm_j10,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,4,28.7907,29,True,OK,
alns_run1_w4,PSP12.SCH,sm_j10,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,4,29.1886,24,True,OK,
alns_run1_w4,PSP13.SCH,sm_j10,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,4,28.5699,34,True,OK,
alns_run1_w4,PSP14.SCH,sm_j10,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,4,29.0426,20,True,OK,
alns_run1_w4,PSP15.SCH,sm_j10,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,4,28.5885,39,True,OK,
alns_run1_w4,PSP16.SCH,sm_j10,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,4,28.6086,26,True,OK,
alns_run1_w4,PSP17.SCH,sm_j10,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,4,0.0098,-1,False,INFEASIBLE,activity resource demand exceeds capacity
alns_run1_w4,PSP18.SCH,sm_j10,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,4,29.9193,26,True,OK,
alns_run1_w4,PSP19.SCH,sm_j10,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,4,28.6456,22,True,OK,
alns_run1_w4,PSP20.SCH,sm_j10,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,4,28.5647,39,True,OK,
alns_run1_w4,PSP21.SCH,sm_j10,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,4,28.9854,26,True,OK,
alns_run1_w4,PSP22.SCH,sm_j10,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,4,28.6743,20,True,OK,
alns_run1_w4,PSP23.SCH,sm_j10,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,4,28.6781,16,True,OK,
alns_run1_w4,PSP24.SCH,sm_j10,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,4,28.7884,23,True,OK,
alns_run1_w4,PSP25.SCH,sm_j10,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,4,29.0521,35,True,OK,
alns_run1_w4,PSP26.SCH,sm_j10,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,4,0.001,-1,False,INFEASIBLE,activity resource demand exceeds capacity
alns_run1_w4,PSP27.SCH,sm_j10,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,4,0.001,-1,False,INFEASIBLE,activity resource demand exceeds capacity
alns_run1_w4,PSP28.SCH,sm_j10,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,4,28.7712,25,True,OK,
alns_run1_w4,PSP29.SCH,sm_j10,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,4,28.6219,29,True,OK,
alns_run1_w4,PSP30.SCH,sm_j10,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,4,28.521,30,True,OK,
alns_run1_w4,PSP31.SCH,sm_j10,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,4,28.8895,49,True,OK,
alns_run1_w4,PSP32.SCH,sm_j10,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,4,28.8912,43,True,OK,
alns_run1_w4,PSP33.SCH,sm_j10,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,4,28.7308,67,True,OK,
alns_run1_w4,PSP34.SCH,sm_j10,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,4,28.6504,56,True,OK,
alns_run1_w4,PSP35.SCH,sm_j10,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,4,29.214,38,True,OK,
alns_run1_w4,PSP36.SCH,sm_j10,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,4,28.8706,51,True,OK,
alns_run1_w4,PSP37.SCH,sm_j10,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,4,28.6423,32,True,OK,
alns_run1_w4,PSP38.SCH,sm_j10,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,4,29.3509,43,True,OK,
