run_id,instance,folder,approach,approach_name,time_budget,workers,runtime_sec,makespan,valid,status,error
ga_run1_w1,PSP1.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.2978,25,True,OK,
ga_run1_w1,PSP2.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.4322,45,True,OK,
ga_run1_w1,PSP3.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.3671,29,True,OK,
ga_run1_w1,PSP4.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.3698,32,True,OK,
ga_run1_w1,PSP5.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.3289,32,True,OK,
ga_run1_w1,PSP6.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.381,28,True,OK,
ga_run1_w1,PSP7.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.3793,32,True,OK,
ga_run1_w1,PSP8.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.4125,35,True,OK,
ga_run1_w1,PSP9.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.3919,41,True,OK,
ga_run1_w1,PSP10.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.3252,28,True,OK,
ga_run1_w1,PSP11.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.3647,29,True,OK,
ga_run1_w1,PSP12.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.3403,24,True,OK,
ga_run1_w1,PSP13.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.3373,34,True,OK,
ga_run1_w1,PSP14.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.3315,20,True,OK,
ga_run1_w1,PSP15.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.3877,39,True,OK,
ga_run1_w1,PSP16.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.2886,26,True,OK,
ga_run1_w1,PSP17.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.0081,-1,False,ERROR,Activity 5 requires R1=3 > cap 2
ga_run1_w1,PSP18.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.3437,26,True,OK,
ga_run1_w1,PSP19.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.2801,22,True,OK,
ga_run1_w1,PSP20.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.451,39,True,OK,
ga_run1_w1,PSP21.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.3124,26,True,OK,
ga_run1_w1,PSP22.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.2736,20,True,OK,
ga_run1_w1,PSP23.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.2873,16,True,OK,
ga_run1_w1,PSP24.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.2498,23,True,OK,
ga_run1_w1,PSP25.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.2965,35,True,OK,
ga_run1_w1,PSP26.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.0083,-1,False,ERROR,Activity 8 requires R3=5 > cap 4
ga_run1_w1,PSP27.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.0041,-1,False,ERROR,Activity 6 requires R2=4 > cap 3
ga_run1_w1,PSP28.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.3291,25,True,OK,
ga_run1_w1,PSP29.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.3209,29,True,OK,
ga_run1_w1,PSP30.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.3311,30,True,OK,
ga_run1_w1,PSP31.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.4433,49,True,OK,
ga_run1_w1,PSP32.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.3559,43,True,OK,
ga_run1_w1,PSP33.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.4446,67,True,OK,
ga_run1_w1,PSP34.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.476,56,True,OK,
ga_run1_w1,PSP35.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.3319,38,True,OK,
ga_run1_w1,PSP36.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.3577,51,True,OK,
ga_run1_w1,PSP37.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.3069,32,True,OK,
ga_run1_w1,PSP38.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.3628,43,True,OK,
ga_run1_w1,PSP39.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.3517,40,True,OK,
ga_run1_w1,PSP40.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.4046,49,True,OK,
ga_run1_w1,PSP41.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.3167,35,True,OK,
ga_run1_w1,PSP42.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.2833,33,True,OK,
ga_run1_w1,PSP43.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.3161,27,True,OK,
ga_run1_w1,PSP44.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.3349,32,True,OK,
ga_run1_w1,PSP45.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.3139,23,True,OK,
ga_run1_w1,PSP46.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.3223,26,True,OK,
ga_run1_w1,PSP47.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.2786,24,True,OK,
ga_run1_w1,PSP48.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.2702,29,True,OK,
ga_run1_w1,PSP49.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.2688,27,True,OK,
ga_run1_w1,PSP50.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.4295,54,True,OK,
ga_run1_w1,PSP51.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.0041,-1,False,ERROR,Activity 3 requires R3=3 > cap 2
ga_run1_w1,PSP52.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.2852,24,True,OK,
ga_run1_w1,PSP53.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.3167,32,True,OK,
ga_run1_w1,PSP54.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.3161,21,True,OK,
ga_run1_w1,PSP55.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.2474,21,True,OK,
ga_run1_w1,PSP56.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.2769,21,True,OK,
ga_run1_w1,PSP57.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.325,29,True,OK,
ga_run1_w1,PSP58.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.2879,18,True,OK,
ga_run1_w1,PSP59.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.26,30,True,OK,
ga_run1_w1,PSP60.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.3191,23,True,OK,
ga_run1_w1,PSP61.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.4286,58,True,OK,
ga_run1_w1,PSP62.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.3638,52,True,OK,
ga_run1_w1,PSP63.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.4456,60,True,OK,
ga_run1_w1,PSP64.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.3457,47,True,OK,
ga_run1_w1,PSP65.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.3902,45,True,OK,
ga_run1_w1,PSP66.SCH,sm_j10,ga,Genetic Algorithm + SSGS Decoder,28.0,1,0.4117,52,True,OK,
