run_id,instance,folder,approach,approach_name,time_budget,workers,runtime_sec,makespan,valid,status,error
alns_run1_w2,PSP1.SCH,sm_j20,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,2,30.0846,44,True,OK,
alns_run1_w2,PSP2.SCH,sm_j20,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,2,28.7081,42,True,OK,
alns_run1_w2,PSP3.SCH,sm_j20,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,2,28.4769,74,True,OK,
alns_run1_w2,PSP4.SCH,sm_j20,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,2,28.3484,44,True,OK,
alns_run1_w2,PSP5.SCH,sm_j20,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,2,28.3785,55,True,OK,
alns_run1_w2,PSP6.SCH,sm_j20,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,2,28.5976,71,True,OK,
alns_run1_w2,PSP7.SCH,sm_j20,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,2,28.4118,57,True,OK,
alns_run1_w2,PSP8.SCH,sm_j20,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,2,28.6644,67,True,OK,
alns_run1_w2,PSP9.SCH,sm_j20,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,2,28.8201,67,True,OK,
alns_run1_w2,PSP10.SCH,sm_j20,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,2,28.3937,53,True,OK,
alns_run1_w2,PSP11.SCH,sm_j20,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,2,28.5645,35,True,OK,
alns_run1_w2,PSP12.SCH,sm_j20,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,2,28.5834,37,True,OK,
alns_run1_w2,PSP13.SCH,sm_j20,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,2,28.7073,42,True,OK,
alns_run1_w2,PSP14.SCH,sm_j20,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,2,28.5159,43,True,OK,
alns_run1_w2,PSP15.SCH,sm_j20,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,2,28.5846,58,True,OK,
alns_run1_w2,PSP16.SCH,sm_j20,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,2,28.7437,39,True,OK,
alns_run1_w2,PSP17.SCH,sm_j20,alns,Adaptive Large Neighborhood Search + SSGS Decoder,28.0,2,28.4028,34,True,OK,
